producto_id,timestamp,nombre,url,precio,precio_tachado,rating,opiniones,categoria
96,2025-02-21 17:24:02,Intel Core i9-14900 2.1/5.8 GHz Box,https://www.pccomponentes.com/intel-core-i9-14900-21-58-ghz-box,"628,99€","679,90€","3,6/5",8 opiniones,Intel
97,2025-02-21 17:24:02,Intel Core i9-14900F 2.1/5.8GHz Box,https://www.pccomponentes.com/intel-core-i9-14900f-21-58ghz-box,"649,90€",,"3,3/5",8 opiniones,Intel
98,2025-02-21 17:24:02,Intel Core i3-13100 3.4 GHz/4.5 GHz,https://www.pccomponentes.com/intel-core-i3-13100-34-ghz-45-ghz,"133,95€",,"4,5/5",19 opiniones,Intel
99,2025-02-21 17:24:02,Intel Core i3-14100F 3.5/4.7GHz Box,https://www.pccomponentes.com/intel-core-i3-14100f-35-47ghz-box,"90,96€","139,90€","4,6/5",9 opiniones,Intel
100,2025-02-21 17:24:02,Intel Core i5-13600KF 3.5 GHz Box,https://www.pccomponentes.com/intel-core-i5-13600kf-35-ghz-box,"313,81€","376,56€","4,7/5",651 opiniones,Intel
101,2025-02-21 17:24:02,Intel Core i7-12700F 2.1 GHz,https://www.pccomponentes.com/intel-core-i7-12700f-21-ghz,"287,26€",,"4,8/5",218 opiniones,Intel
102,2025-02-21 17:24:13,Be Quiet! Pure Power 12 M 850W 80 Plus Gold Modular,https://www.pccomponentes.com/be-quiet-pure-power-12-m-850w-80-plus-gold-modular,"151,72€",,"4,8/5",34 opiniones,Plus gold
103,2025-02-21 17:24:13,Corsair RM1200x SHIFT White Series 1200W 80 Plus Gold Modular,https://www.pccomponentes.com/corsair-rm1200x-shift-white-series-1200w-80-plus-gold-modular,"428,79€",,"4,8/5",63 opiniones,Plus gold
104,2025-02-21 17:24:13,Seasonic Focus GX-850 ATX 3 PCIe 5.1 850W 80 Plus Gold Modular,https://www.pccomponentes.com/fuente-alimentacion-seasonic-focus-gx-850-atx-3-pcie-51-850w-80-plus-gold-modular,"194,41€",,"4,9/5",8 opiniones,Plus gold
105,2025-02-21 17:24:13,Fuente NOX HUMMER X 750W Modular Gold,https://www.pccomponentes.com/fuente-nox-hummer-x-750w-modular-gold,"94,90€",,"4,7/5",1368 opiniones,Plus gold
106,2025-02-21 17:24:13,NOX Hummer X Gold Edition 1000W 80 Plus Gold Full Modular,https://www.pccomponentes.com/nox-hummer-x-gold-edition-1000w-80-plus-gold-full-modular,"148,99€",,"4,7/5",1368 opiniones,Plus gold
107,2025-02-21 17:24:13,Nfortec Sagitta X 1000W PCIE 5.0 80 Plus Gold Full Modular A-RGB,https://www.pccomponentes.com/nfortec-sagitta-x-1000w-pcie-50-80-plus-gold-full-modular-a-rgb,"144,95€",,"4,7/5",31 opiniones,Plus gold
108,2025-02-21 17:24:13,Nfortec Sagitta X 850W PCIE 5.0 80 Plus Gold Full Modular A-RGB,https://www.pccomponentes.com/nfortec-sagitta-x-850w-pcie-50-80-plus-gold-full-modular-a-rgb,"116,99€",,"4,5/5",28 opiniones,Plus gold
109,2025-02-21 17:24:13,Be Quiet! Pure Power 12 M 750W 80 Plus Gold Modular,https://www.pccomponentes.com/be-quiet-pure-power-12-m-750w-80-plus-gold-modular,"134,92€",,"4,5/5",30 opiniones,Plus gold
110,2025-02-21 17:24:13,Corsair RMe Series RM1000e ATX 3.1 PCIe 5.1 1000W Cybenetics 80 Plus Gold Modular,https://www.pccomponentes.com/fuente-alimentacion-corsair-rme-series-rm1000e-atx-31-pcie-51-1000w-cybenetics-80-plus-gold-modular,"174,91€",,"4,5/5",1 opiniones,Plus gold
111,2025-02-21 17:24:13,FSP Twins PRO Fuente de Alimentación Redundante 500W 80 Plus Gold,https://www.pccomponentes.com/fsp-twins-pro-fuente-de-alimentacion-redundante-500w-80-plus-gold,"466,99€",,,,Plus gold
112,2025-02-21 17:24:13,NOX Hummer X Gold Edition 850W 80 Plus Gold Full Modular,https://www.pccomponentes.com/nox-hummer-x-gold-edition-850w-80-plus-gold-full-modular,"129,91€",,"4,7/5",1368 opiniones,Plus gold
113,2025-02-21 17:24:13,Seasonic Focus GX-750 ATX 3 PCIe 5.1 750W 80 Plus Gold Modular,https://www.pccomponentes.com/fuente-alimentacion-seasonic-focus-gx-750-atx-3-pcie-51-750w-80-plus-gold-modular,"155,49€",,"4,9/5",8 opiniones,Plus gold
114,2025-02-21 17:24:13,Corsair RM850x SHIFT White Series 850W 80 Plus Gold Modular,https://www.pccomponentes.com/corsair-rm850x-shift-white-series-850w-80-plus-gold-modular,"179,99€",,"4,8/5",63 opiniones,Plus gold
115,2025-02-21 17:24:13,Seasonic G12 GC650 650W 80 Plus Gold,https://www.pccomponentes.com/fuente-alimentacion-seasonic-g12-gc650-650w-80-plus-gold,"85,99€","99,73€",5/5,1 opiniones,Plus gold
116,2025-02-21 17:24:13,Be Quiet! Pure Power 12 M 1000W 80 Plus Gold Modular,https://www.pccomponentes.com/be-quiet-pure-power-12-m-1000w-80-plus-gold-modular,"185,51€",,"4,6/5",13 opiniones,Plus gold
117,2025-02-21 17:24:13,Seasonic G12 GC850 850W 80 Plus Gold,https://www.pccomponentes.com/fuente-alimentacion-seasonic-g12-gc850-850w-80-plus-gold,"108,99€","128,36€",5/5,1 opiniones,Plus gold
118,2025-02-21 17:24:13,Corsair RM750x SHIFT White Series 750W 80 Plus Gold Modular,https://www.pccomponentes.com/corsair-rm750x-shift-white-series-750w-80-plus-gold-modular,"155,94€",,"4,8/5",63 opiniones,Plus gold
119,2025-02-21 17:24:13,Gigabyte UD1000GM PG5 1000W 80 Plus Gold Full Modular,https://www.pccomponentes.com/gigabyte-ud1000gm-pg5-1000w-80-plus-gold-full-modular,"141,12€",,"4,7/5",38 opiniones,Plus gold
120,2025-02-21 17:24:13,Corsair RM750x SHIFT 750W 80 Plus Gold Modular,https://www.pccomponentes.com/corsair-rm750x-shift-750w-80-plus-gold-modular,"154,90€",,"4,7/5",55 opiniones,Plus gold
121,2025-02-21 17:24:13,Corsair RMe Series RM850e ATX 3.1 PCIe 5.1 850W Cybenetics 80 Plus Gold Modular,https://www.pccomponentes.com/fuente-alimentacion-corsair-rme-series-rm850e-atx-31-pcie-51-850w-cybenetics-80-plus-gold-modular,"160,31€",,"4,5/5",1 opiniones,Plus gold
122,2025-02-21 17:24:13,Gigabyte UD1000GM 1000W 80 Plus Gold Modular,https://www.pccomponentes.com/gigabyte-ud1000gm-1000w-80-plus-gold-modular,"135,02€",,"4,7/5",41 opiniones,Plus gold
123,2025-02-21 17:24:25,Creative Sound BlasterX AE-5 Plus Tarjeta de Sonido,https://www.pccomponentes.com/creative-sound-blasterx-ae-5-plus-tarjeta-de-sonido,"104,99€",,"4,5/5",78 opiniones,Tarjetas de sonido
124,2025-02-21 17:24:25,Creative Sound Blaster Play! 3 Tarjeta de Sonido USB,https://www.pccomponentes.com/creative-sound-blaster-play-3-tarjeta-de-sonido-usb,"21,95€",,"4,6/5",237 opiniones,Tarjetas de sonido
125,2025-02-21 17:24:25,Creative Sound Blaster Play! 4 Tarjeta de Sonido USB-C,https://www.pccomponentes.com/creative-sound-blaster-play-4-tarjeta-de-sonido-usb-c,"19,37€",,5/5,1 opiniones,Tarjetas de sonido
